,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
888,"10183,37,89.15,9,3298.55,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,101,S18_2949,""Classic Gift Ideas, Inc"",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium",,,,,2016-06-07,,,,,,,,,,,,,,,,,,,
889,"10193,28,93.21,1,2609.88,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,101,S18_2949,""Australian Collectables, Ltd"",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small",,,,,2016-06-08,,,,,,,,,,,,,,,,,,,
890,10206,37.0,90.17,7.0,3336.29,2016-06-09,Shipped,4.0,12.0,2003.0,Vintage Cars,101.0,S18_2949,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Medium
891,10215,49.0,100.0,4.0,5510.05,2016-06-10,Shipped,1.0,1.0,2004.0,Vintage Cars,101.0,S18_2949,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,Medium
892,10228,24.0,100.0,3.0,2504.4,2016-06-11,Shipped,1.0,3.0,2004.0,Vintage Cars,101.0,S18_2949,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,,Tseng,Kyung,Small
893,"10244,30,100,1,3525.6,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,101,S18_2949,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2016-06-12,,,,,,,,,,,,,,,,,,,
894,10257,50.0,88.14,1.0,4407.0,2016-06-13,Shipped,2.0,6.0,2004.0,Vintage Cars,101.0,S18_2949,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Medium
895,"10270,31,96.24,10,2983.44,7/19/2004 0:00,Shipped,3,7,2004,Vintage Cars,101,S18_2949,Souveniers And Things Co.,+61 2 9495 8555,""Monitor Money Building, 815 Pacific Hwy"",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small",,,,,2016-06-14,,,,,,,,,,,,,,,,,,,
896,10280,46.0,100.0,3.0,5126.24,2016-06-15,Shipped,3.0,8.0,2004.0,Vintage Cars,101.0,S18_2949,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
897,10291,47.0,100.0,12.0,5713.79,2016-06-16,Shipped,3.0,9.0,2004.0,Vintage Cars,101.0,S18_2949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
898,"10304,46,100,7,4613.8,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,101,S18_2949,Auto Assoc. & Cie.,30.59.8555,""67, avenue de l'Europe"",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium",,,,,2016-06-17,,,,,,,,,,,,,,,,,,,
899,10312,37.0,100.0,4.0,3711.1,2016-06-18,Shipped,4.0,10.0,2004.0,Vintage Cars,101.0,S18_2949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
900,10322,33.0,100.0,12.0,3524.73,2016-06-19,Shipped,4.0,11.0,2004.0,Vintage Cars,101.0,S18_2949,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium
901,10333,31.0,90.17,5.0,2795.27,2016-06-20,Shipped,4.0,11.0,2004.0,Vintage Cars,101.0,S18_2949,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Small
902,"10347,48,100,9,4814.4,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,S18_2949,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium",,,,,2016-06-21,,,,,,,,,,,,,,,,,,,
903,10357,41.0,87.13,6.0,3572.33,2016-06-22,Shipped,4.0,12.0,2004.0,Vintage Cars,101.0,S18_2949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
904,10369,42.0,100.0,1.0,4581.36,2016-06-23,Shipped,1.0,1.0,2005.0,Vintage Cars,101.0,S18_2949,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Medium
905,10381,41.0,100.0,8.0,4319.76,2016-06-24,Shipped,1.0,2.0,2005.0,Vintage Cars,101.0,S18_2949,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium
906,"10391,32,45.25,6,1448,3/9/2005 0:00,Shipped,1,3,2005,Vintage Cars,101,S18_2949,""Anna's Decorations, Ltd"",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small",,,,,2016-06-25,,,,,,,,,,,,,,,,,,,
907,10423,10.0,88.14,1.0,881.4,2016-06-26,In Process,2.0,5.0,2005.0,Vintage Cars,101.0,S18_2949,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
908,10103,35.0,57.46,14.0,2011.1,2016-06-27,Shipped,1.0,1.0,2003.0,Vintage Cars,62.0,S18_2957,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
909,10111,28.0,64.33,2.0,1801.24,2016-06-28,Shipped,1.0,3.0,2003.0,Vintage Cars,62.0,S18_2957,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Small
910,"10126,46,73.7,14,3390.2,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,62,S18_2957,""Corrida Auto Replicas, Ltd"",(91) 555 22 82,""C/ Araquil, 67"",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium",,,,,2016-06-29,,,,,,,,,,,,,,,,,,,
911,"10139,20,71.2,3,1424,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,62,S18_2957,Souveniers And Things Co.,+61 2 9495 8555,""Monitor Money Building, 815 Pacific Hwy"",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small",,,,,2016-06-30,,,,,,,,,,,,,,,,,,,
912,"10150,30,49.97,11,1499.1,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,62,S18_2957,""Dragon Souveniers, Ltd."",+65 221 7555,""Bronz Sok., Bronz Apt. 3/6 Tesvikiye"",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small",,,,,2016-07-01,,,,,,,,,,,,,,,,,,,
913,10163,48.0,69.96,4.0,3358.08,2016-07-02,Shipped,4.0,10.0,2003.0,Vintage Cars,62.0,S18_2957,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium
914,10173,28.0,53.72,2.0,1504.16,2016-07-03,Shipped,4.0,11.0,2003.0,Vintage Cars,62.0,S18_2957,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
915,"10183,39,68.08,11,2655.12,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,62,S18_2957,""Classic Gift Ideas, Inc"",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small",,,,,2016-07-04,,,,,,,,,,,,,,,,,,,
916,"10193,24,51.84,3,1244.16,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,62,S18_2957,""Australian Collectables, Ltd"",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small",,,,,2016-07-05,,,,,,,,,,,,,,,,,,,
917,10206,28.0,67.46,9.0,1888.88,2016-07-06,Shipped,4.0,12.0,2003.0,Vintage Cars,62.0,S18_2957,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Small
918,10215,31.0,58.71,6.0,1820.01,2016-07-07,Shipped,1.0,1.0,2004.0,Vintage Cars,62.0,S18_2957,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,Small
919,10228,45.0,63.71,5.0,2866.95,2016-07-08,Shipped,1.0,3.0,2004.0,Vintage Cars,62.0,S18_2957,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,,Tseng,Kyung,Small
920,"10244,24,58.09,3,1394.16,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,62,S18_2957,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2016-07-09,,,,,,,,,,,,,,,,,,,
921,10257,49.0,53.72,3.0,2632.28,2016-07-10,Shipped,2.0,6.0,2004.0,Vintage Cars,62.0,S18_2957,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small
922,10269,32.0,63.08,1.0,2018.56,2016-07-11,Shipped,3.0,7.0,2004.0,Vintage Cars,62.0,S18_2957,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
923,10280,43.0,68.71,5.0,2954.53,2016-07-12,Shipped,3.0,8.0,2004.0,Vintage Cars,62.0,S18_2957,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small
924,10291,37.0,50.59,14.0,1871.83,2016-07-13,Shipped,3.0,9.0,2004.0,Vintage Cars,62.0,S18_2957,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
925,"10304,24,64.96,9,1559.04,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,62,S18_2957,Auto Assoc. & Cie.,30.59.8555,""67, avenue de l'Europe"",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small",,,,,2016-07-14,,,,,,,,,,,,,,,,,,,
926,10312,35.0,53.72,6.0,1880.2,2016-07-15,Shipped,4.0,10.0,2004.0,Vintage Cars,62.0,S18_2957,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
927,10322,41.0,29.87,13.0,1224.67,2016-07-16,Shipped,4.0,11.0,2004.0,Vintage Cars,62.0,S18_2957,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small
928,"10332,26,100,17,2979.08,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,62,S18_2957,""AV Stores, Co."",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small",,,,,2016-07-17,,,,,,,,,,,,,,,,,,,
929,"10347,34,64.96,10,2208.64,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,62,S18_2957,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small",,,,,2016-07-18,,,,,,,,,,,,,,,,,,,
930,10357,49.0,70.58,5.0,3458.42,2016-07-19,Shipped,4.0,12.0,2004.0,Vintage Cars,62.0,S18_2957,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
931,10369,28.0,44.21,6.0,1237.88,2016-07-20,Shipped,1.0,1.0,2005.0,Vintage Cars,62.0,S18_2957,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small
932,10381,40.0,68.08,4.0,2723.2,2016-07-21,Shipped,1.0,2.0,2005.0,Vintage Cars,62.0,S18_2957,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small
933,10392,37.0,59.96,3.0,2218.52,2016-07-22,Shipped,1.0,3.0,2005.0,Vintage Cars,62.0,S18_2957,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
934,10423,31.0,53.72,3.0,1665.32,2016-07-23,In Process,2.0,5.0,2005.0,Vintage Cars,62.0,S18_2957,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
935,10106,41.0,83.44,18.0,3421.04,2016-07-24,Shipped,1.0,2.0,2003.0,Ships,86.0,S18_3029,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
936,10119,21.0,89.46,9.0,1878.66,2016-07-25,Shipped,2.0,4.0,2003.0,Ships,86.0,S18_3029,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
937,10130,40.0,96.34,2.0,3853.6,2016-07-26,Shipped,2.0,6.0,2003.0,Ships,86.0,S18_3029,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,,Taylor,Leslie,Medium
938,10143,46.0,74.84,13.0,3442.64,2016-07-27,Shipped,3.0,8.0,2003.0,Ships,86.0,S18_3029,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium
939,"10155,44,79.14,11,3482.16,10/6/2003 0:00,Shipped,4,10,2003,Ships,86,S18_3029,""Toys of Finland, Co."",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium",,,,,2016-07-28,,,,,,,,,,,,,,,,,,,
940,10167,46.0,73.12,7.0,3363.52,2016-07-29,Cancelled,4.0,10.0,2003.0,Ships,86.0,S18_3029,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
941,10178,41.0,81.72,10.0,3350.52,2016-07-30,Shipped,4.0,11.0,2003.0,Ships,86.0,S18_3029,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
942,"10186,32,89.46,7,2862.72,11/14/2003 0:00,Shipped,4,11,2003,Ships,86,S18_3029,""Double Decker Gift Stores, Ltd"",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small",,,,,2016-07-31,,,,,,,,,,,,,,,,,,,
943,"10197,46,87.74,4,4036.04,11/26/2003 0:00,Shipped,4,11,2003,Ships,86,S18_3029,Enaco Distributors,(93) 203 4555,""Rambla de Catalu¤a, 23"",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium",,,,,2016-08-01,,,,,,,,,,,,,,,,,,,
944,"10209,28,100,6,2817.92,1/9/2004 0:00,Shipped,1,1,2004,Ships,86,S18_3029,""Men 'R' US Retailers, Ltd."",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Small",,,,,2016-08-02,,,,,,,,,,,,,,,,,,,
945,10222,49.0,94.62,10.0,4636.38,2016-08-03,Shipped,1.0,2.0,2004.0,Ships,86.0,S18_3029,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium
946,10248,21.0,73.98,1.0,1553.58,2016-08-04,Cancelled,2.0,5.0,2004.0,Ships,86.0,S18_3029,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small
947,"10262,32,84.3,15,2697.6,6/24/2004 0:00,Cancelled,2,6,2004,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2016-08-05,,,,,,,,,,,,,,,,,,,
948,10273,34.0,98.06,2.0,3334.04,2016-08-06,Shipped,3.0,7.0,2004.0,Ships,86.0,S18_3029,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
949,"10283,21,98.06,4,2059.26,8/20/2004 0:00,Shipped,3,8,2004,Ships,86,S18_3029,""Royal Canadian Collectables, Ltd."",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small",,,,,2016-08-07,,,,,,,,,,,,,,,,,,,
950,"10296,21,96.34,13,2023.14,9/15/2004 0:00,Shipped,3,9,2004,Ships,86,S18_3029,""Bavarian Collectables Imports, Co."",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small",,,,,2016-08-08,,,,,,,,,,,,,,,,,,,
951,"10307,31,83.44,7,2586.64,10/14/2004 0:00,Shipped,4,10,2004,Ships,86,S18_3029,""Classic Gift Ideas, Inc"",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small",,,,,2016-08-09,,,,,,,,,,,,,,,,,,,
952,10316,21.0,94.62,15.0,1987.02,2016-08-10,Shipped,4.0,11.0,2004.0,Ships,86.0,S18_3029,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
953,10327,25.0,45.86,5.0,1146.5,2016-08-11,Resolved,4.0,11.0,2004.0,Ships,86.0,S18_3029,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
954,"10338,28,82.58,3,2312.24,11/22/2004 0:00,Shipped,4,11,2004,Ships,86,S18_3029,Royale Belge,(071) 23 67 2555,""Boulevard Tirou, 255"",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Small",,,,,2016-08-12,,,,,,,,,,,,,,,,,,,
955,"10350,43,64.97,6,2793.71,12/2/2004 0:00,Shipped,4,12,2004,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2016-08-13,,,,,,,,,,,,,,,,,,,
956,"10373,22,86.74,5,1908.28,1/31/2005 0:00,Shipped,1,1,2005,Ships,86,S18_3029,""Oulu Toy Supplies, Inc."",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small",,,,,2016-08-14,,,,,,,,,,,,,,,,,,,
957,"10386,37,93.01,5,3441.37,3/1/2005 0:00,Resolved,1,3,2005,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2016-08-15,,,,,,,,,,,,,,,,,,,
958,10398,28.0,72.26,18.0,2023.28,2016-08-16,Shipped,1.0,3.0,2005.0,Ships,86.0,S18_3029,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
959,10400,30.0,74.84,7.0,2245.2,2016-08-17,Shipped,2.0,4.0,2005.0,Ships,86.0,S18_3029,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small
960,10414,44.0,73.98,1.0,3255.12,2016-08-18,On Hold,2.0,5.0,2005.0,Ships,86.0,S18_3029,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium
961,10103,25.0,100.0,13.0,2539.5,2016-08-19,Shipped,1.0,1.0,2003.0,Vintage Cars,104.0,S18_3136,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
962,10111,43.0,100.0,1.0,4818.15,2016-08-20,Shipped,1.0,3.0,2003.0,Vintage Cars,104.0,S18_3136,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Medium
963,"10126,30,97.39,13,2921.7,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,104,S18_3136,""Corrida Auto Replicas, Ltd"",(91) 555 22 82,""C/ Araquil, 67"",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small",,,,,2016-08-21,,,,,,,,,,,,,,,,,,,
964,"10139,20,90.06,2,1801.2,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,104,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,""Monitor Money Building, 815 Pacific Hwy"",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small",,,,,2016-08-22,,,,,,,,,,,,,,,,,,,
965,"10150,26,100,10,2804.36,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,104,S18_3136,""Dragon Souveniers, Ltd."",+65 221 7555,""Bronz Sok., Bronz Apt. 3/6 Tesvikiye"",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small",,,,,2016-08-23,,,,,,,,,,,,,,,,,,,
966,10163,40.0,100.0,3.0,4900.8,2016-08-24,Shipped,4.0,10.0,2003.0,Vintage Cars,104.0,S18_3136,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium
967,10173,31.0,89.01,1.0,2759.31,2016-08-25,Shipped,4.0,11.0,2003.0,Vintage Cars,104.0,S18_3136,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
968,"10183,22,100,10,2488.2,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,104,S18_3136,""Classic Gift Ideas, Inc"",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small",,,,,2016-08-26,,,,,,,,,,,,,,,,,,,
969,"10193,23,100,2,2769.89,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,104,S18_3136,""Australian Collectables, Ltd"",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small",,,,,2016-08-27,,,,,,,,,,,,,,,,,,,
970,10206,30.0,100.0,8.0,3581.4,2016-08-28,Shipped,4.0,12.0,2003.0,Vintage Cars,104.0,S18_3136,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Medium
971,10215,49.0,100.0,5.0,5285.14,2016-08-29,Shipped,1.0,1.0,2004.0,Vintage Cars,104.0,S18_3136,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,Medium
972,10228,31.0,100.0,4.0,3181.53,2016-08-30,Shipped,1.0,3.0,2004.0,Vintage Cars,104.0,S18_3136,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,,Tseng,Kyung,Medium
973,"10244,29,100,2,3340.51,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,104,S18_3136,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2016-08-31,,,,,,,,,,,,,,,,,,,
974,10257,37.0,84.82,2.0,3138.34,2016-09-01,Shipped,2.0,6.0,2004.0,Vintage Cars,104.0,S18_3136,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Medium
975,"10270,38,100,11,4775.08,7/19/2004 0:00,Shipped,3,7,2004,Vintage Cars,104,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,""Monitor Money Building, 815 Pacific Hwy"",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium",,,,,2016-09-02,,,,,,,,,,,,,,,,,,,
976,10280,29.0,100.0,4.0,3006.43,2016-09-03,Shipped,3.0,8.0,2004.0,Vintage Cars,104.0,S18_3136,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
977,10291,23.0,100.0,13.0,2866.26,2016-09-04,Shipped,3.0,9.0,2004.0,Vintage Cars,104.0,S18_3136,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
978,"10304,26,85.87,8,2232.62,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,104,S18_3136,Auto Assoc. & Cie.,30.59.8555,""67, avenue de l'Europe"",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small",,,,,2016-09-05,,,,,,,,,,,,,,,,,,,
979,10312,38.0,100.0,5.0,4457.02,2016-09-06,Shipped,4.0,10.0,2004.0,Vintage Cars,104.0,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
980,10322,48.0,47.04,7.0,2257.92,2016-09-07,Shipped,4.0,11.0,2004.0,Vintage Cars,104.0,S18_3136,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small
981,"10332,40,39.8,18,1592,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,104,S18_3136,""AV Stores, Co."",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small",,,,,2016-09-08,,,,,,,,,,,,,,,,,,,
982,"10347,45,100,11,4948.2,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,104,S18_3136,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium",,,,,2016-09-09,,,,,,,,,,,,,,,,,,,
983,10357,44.0,100.0,4.0,5160.76,2016-09-10,Shipped,4.0,12.0,2004.0,Vintage Cars,104.0,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
984,10369,21.0,94.22,5.0,1978.62,2016-09-11,Shipped,1.0,1.0,2005.0,Vintage Cars,104.0,S18_3136,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small
985,10381,35.0,100.0,5.0,4288.2,2016-09-12,Shipped,1.0,2.0,2005.0,Vintage Cars,104.0,S18_3136,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium
986,10392,29.0,86.92,2.0,2520.68,2016-09-13,Shipped,1.0,3.0,2005.0,Vintage Cars,104.0,S18_3136,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
987,10423,21.0,84.82,2.0,1781.22,2016-09-14,In Process,2.0,5.0,2005.0,Vintage Cars,104.0,S18_3136,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
